8613,864,GARW NANT VISITOR CENTRE,CWM TAF,,,CF48 2HT,01685 387456
8616,258,NO 11 CAVENDISH SQUARE,11-13 CAVENDISH SQUARE,LONDON,,W1G 0PQ,020 7307 2474
8619,398,STOOP FARM,HOLLINSCLOUGH,BUXTON,DERBYSHIRE,SK17 0RW,01298 23618
8622,371,LITTLE WHITE ALICE,CARNMENELLIS,REDRUTH,CORNWALL,TR16 6PL,01209 861000
8626,6,THE MITRE HOTEL,1-3 CATHEDRAL GATES,MANCHESTER,,M3 1SW,0161 834 4128
8632,463,COMFORT HOTEL,6-8 MARINE PARADE WEST,CLACTON-ON-SEA,ESSEX,CO15 1RD,01255 422716
8635,564,SAINT RONANS,WATER LANE,HAWKHURST,KENT,TN18 5DJ,01580 754318
8639,600,THE VENUE,101 GWENDOLEN ROAD,LEICESTER,,LE5 5FL,0771 0900160
8642,717,MORETON HALL,WESTON RHYN,OSWESTRY,SHROPSHIRE,SY11 3EW,01691 773674
8645,328,DENHAM GROVE,TILEHOUSE LANE,DENHAM,,UB9 5DG,0844 980 2305
8651,650,HARROGATE THEATRE,HARROGATE,,NORTH YORKSHIRE,HG1 1QF,01423 502710
8654,462,HOLMBUSH HOUSE,NORTH STREET,HELLINGLY,EAST SUSSEX,BN27 4EE,01435 810235
8657,423,WEST DEVON REGISTRATION OFFICE,KILWORTHY PARK,TAVISTOCK,,PL19 0BZ,0845 155 1002
8661,722,WINCANTON RACECOURSE,WINCANTON,,SOMERSET,BA9 8BJ,01963 32344
8664,240,RAVENS AIT ISLAND,PORTSMOUTH ROAD,SURBITON,KINGSTON UPON THAMES,KT5 4HN,020 8339 6960
8667,855,WOODLANDS HALL HOTEL,EDERN,PWLLEHELI,GWYNEDD,LL53 6JB,01758 720425
8672,250,BRITISH MEDICAL ASSOCIATION,TAVISTOCK SQUARE,LONDON,,WC1H 9JP,020 7874 7020
8675,452,BRIGHTON RACECOURSE,FRESHFIELD ROAD,BRIGHTON,,BN2 9XZ,01273 603580
8678,609,GUILDHALL ARTS CENTRE,ST PETERS HILL,GRANTHAM,,NG31 6PZ,01476 406158/9
8682,897,KILVEY ROOM,CIVIC CENTRE,,SWANSEA,SA1 3SN,01792 637521
8685,839,THE HOG'S HEAD,GREAT TREADAM,LLANTILIO CROSSENNY,ABERGAVENNY,NP7 8TA,01600 780410
8688,429,SHERBORNE TOWN COUNCIL CHAMBER,THE MANOR HOUSE. NEWLAND,SHERBORNE,DORSET,DT9 3JL,01305 225153
8693,48,PONDS FORGE INTERNATIONAL SPORTS CENTRE,SHEAF STREET,,SHEFFIELD,S1 2BP,0114 2233427
8696,604,THE NOEL@ WHITWELL,MAIN ROAD. WHITWELL,OAKHAM,RUTLAND,LE15 8BW,01780 460347
8700,855,LLYN GWYNANT BARNS,NANTGWYNANT,CAERNARFON,GWYNEDD,LL55 4NW,01766 890340
8704,785,NATIONAL TRUST,NYMANS ESTATE,HANDCROSS,WEST SUSSEX,RH17 6EB,01444 405250
8715,251,DESIGN MUSEUM,28 SHAD THAMES,LONDON,,SE1 2YD,0207 403 6933
8719,591,THE NORMAN JEPSON BEEFEATER,BLUEBELL WAY,FULWOOD,PRESTON,PR2 5PZ,01772 651580
8722,538,HINXWORTH HOUSE,NEW INN ROAD,HINXWORTH,,SG7 5HG,01462  742432
8725,564,ASHFORD GATEWAY PLUS,CHURCH ROAD,ASHFORD,KENT,TN23 1AS,08458 247400
8728,250,ST PANCRAS RENAISSANCE HOTEL,EUSTON ROAD,LONDON,,NW1 2AR,0207 841 3540
8732,500,GRAND CAFE,SOUTH WESTERN HOUSE,TERMINUS TERRACE,SOUTHAMPTON,SO14 3AS,023 8033 9303
8735,833,BEDWELLTY HOUSE AND PARK,BEDWELLTY PARK,TREDEGAR,,NP22 3XN,01495 353370
8739,890,SWALEC STADIUM,GLAMORGAN COUNTY CRICKET CLUB,CARDIFF,,CF11 9XR,0871 282 3401
8742,258,45 MILLBANK,16 JOHN ISLIP STREET,LONDON,,SW1P 4JU,020 7514 8514
8745,387,THE COUNCIL CHAMBER,TOWN HALL,ULVERSTON,,LA12 7AR,01229 404171
8748,527,CHARLES HASTINGS BUILDING,UNIVERSITY OF WORCESTER,"INFIRMARY WALK , CASTLE STREET",WORCESTER,WR1 3AS,01905 542121
8752,822,THE FIG TREE,LLANARTHNE,CARMARTHENSHIRE,,SA32 8JQ,01558 668187
8755,243,THE WORSHIPFUL COMPANY OF GROCERS',GROCERS' HALL,PRINCESS STREET,LONDON,EC2R 8AD,020 7606 3113
8762,462,CROWHURST PARK,TELHAM LANE,BATTLE,EAST SUSSEX,TN33 0SL,01424 773344
8766,427,BOURNEMOUTH BEACH WEDDING HUT,UNDERCLIFF DRIVE,BOURNEMOUTH,,BH2 5AA,01202 451783
8769,258,HILTON LONDON HYDE PARK HOTEL,129 BAYSWATER ROAD,LONDON,,W2 4RJ,020 7221 2217
8773,387,BROCKHOLE,THE LAKE DISTRICT VISITOR CENTRE,WINDERMERE,,LA23 1LJ,015394 46601
8776,371,TRETHORNE HOTEL AND GOLF CLUB,KENNARDS HOUSE,LAUNCESTON,CORNWALL,PL15 8QE,01566 86903
8781,243,DOUBLE TREE BY HILTON LONDON - TOWER OF LONDON,PEPYS STREET,LONDON,,EC3N 2NU,020 7709 1007
8784,251,"OXO 2, SECOND FLOOR",OXO TOWER WHARF,BARGEHOUSE STREET,LONDON,SE1 9PH,020 7564 2400
8788,351,SUMMERHILL VISITOR CENTRE,SUMMERHILL LANE,HARTLEPOOL,,TS25 4LL,01429 284584
8791,387,WINDERMERE SUITE,LAKESIDE HOTEL,NEWBY BRIDGE,,LA12 8AS,01539 530001
8794,504,MASTER BUILDERS HOUSE HOTEL,BUCKLERS HARD,BEAULIEU,HAMPSHIRE,SO42 7XB,01590 616253
8797,650,BELLE VUE SQUARE,BROUGHTON ROAD,SKIPTON,NORTH YORKSHIRE,BD23 1FJ,0845 034 9488
8800,527,MANOR HILL HOUSE,SWAN LANE,UPTON WARREN,BROMSGROVE,B61 9HE,01562 861200
8803,564,THE DEVILS KNEADING TROUGH RESTAURANT,WYE DOWNS,"HASTINGLEIGH, ASHFORD",KENT,TN25 5HE,01233 813212
8806,609,THE DOWER HOUSE HOTEL,MANOR ESTATE,WOODHALL SPA,,LN10 6PY,01526 352588
8809,882,TREBERFYDD HOUSE,LLANGASTY,BRECON,,LD3 7PX,07791 545068
8812,398,STANCLIFFE HALL,WHITWORTH ROAD,"DARLEY DALE, MATLOCK",DERBYSHIRE,DE4 2HJ,01629 732310
8815,243,THE GRANGE ST PAUL'S HOTEL,10 GODLIMAN STREET,LONDON,,EC4V 5AJ,020 7074 1000
8818,326,THE BRACKNELL ROOM,BRACKNELL HOUSE,"AYLESBURY STREET, BLETCHLEY",MILTON KEYNES,MK2 2BE,01908 276031
8821,30,SIGNATURE ROOMS,ST HELENS REGISTRATION SERVICE,"CENTRAL STREET, ST HELENS",MERSEYSIDE,WA10 1UJ,01744 456789
8824,315,VENUE 360,20 GYPSY LANE,LUTON,,LU1 3JH,01582 418873
8827,748,WHERSTEAD PARK,WHERSTEAD,IPSWICH,SUFFOLK,IP9 2BJ,01473 786000
8830,452,BLANCH HOUSE,17 ATLINGWORTH STREET,BRIGHTON,,BN2 1PL,01273 603504
8833,811,ELWY HALL,GRANGE ROAD,RHYL,DENBIGHSHIRE,LL18 4RG,01745 334008
8836,11,ORDSALL HALL MUSEUM,ORDSALL HALL,322 ORDSALL LANE,SALFORD,M5 3AN,0161 872 0151
8839,323,WOKINGHAM CEREMONY ROOM,CIVIC OFFICES,"SHUTE END, WOKINGHAM",BERKSHIRE,RG40 1WH,0118 974 6572/6554
8842,429,PENNSYLVANIA CASTLE,PENNSYLVANIA ROAD,PORTLAND,DORSET,DT5 1HZ,01305 820659
8845,429,BANUS,44 THE ESPLANADE,WEYMOUTH,DORSET,DT4 8DH,01305 778969
8848,896,BAR GALLOIS RESTAURANT,130 VICTORIA ROAD,PORT TALBOT,,SA12 6AY,01639 888661
8851,226,THE NORTHOLT GOLF CLUB,HUXLEY CLOSE,NORTHOLT,MIDDLESEX,UB5 5UL,020 8841 5550
8855,488,HILLES HOUSE,EDGE,STROUD,GLOUCESTERSHIRE,GL6 6NW,01452 812212
8858,556,PUCKPOOL TEA GARDENS,PUCKPOOL HILL,SEAVIEW,ISLE OF WIGHT,PO34 5AR,01983 615766
8861,591,LANCASTER GOLF CLUB,ASHTON HALL,ASHTON- WITH- STODDAY,LANCASTER,LA2 0AJ,01524 751247
8865,463,JAYWICK MARTELLO TOWER,THE PROMENADE,BELSIZE AVENUE,JAYWICK,CO15 2LF,01255 822783
8868,423,STOVER SCHOOL,STOVER,NEWTON ABBOT,,TQ12 6QG,01626 354505
8871,642,THE LIBRARY,TOLHOUSE STREET,GREAT YARMOUTH,NORFOLK,NR30 2SH,01493842279/844551
8874,61,THE PENTHOUSE AT THE LOFT LOUNGE,143 BROMSGROVE STREET,BIRMINGHAM,,B3 6RG,0121 622 4218
8877,387,NEW HOUSE FARM,LORTON,COCKERMOUTH,,CA13 9UU,01900 85404
8880,246,DICKENS INN,ST KATHERINES DOCK,ST KATHERINES WAY,LONDON,E1 1UH,020 7488 2208
8884,748,THEATRE ROYAL,BURY ST EDMUNDS,SUFFOLK,,IP33 1QR,01284 769505
8887,692,NEWARK CASTLE,CASTLE GATE,NEWARK,NOTTINGHAMSHIRE,NG24 1BG,01636 655714
8891,564,THE MARLOWE THEATRE,THE FRIARS,CANTERBURY,KENT,CT1 2AS,01227 862098
8894,323,SHINFIELD GRANGE,CUTBUSH LANE,SHINFIELD,READING,RG2 9AF,0118 988 8025
8897,855,PENARTH FAWR MEDIEVAL HALL,CHWILOG,PWLLHELI,,LL53 6PR,01766 819047
8900,776,ROYAL SHAKESPEARE THEATRE,WATERSIDE,STRATFORD UPON AVON,WARWICKSHIRE,CV37 6BB,01789 272443
8903,51,GIBSIDE HOTEL,FRONT STREET,WHICKHAM,NEWCASTLE UPON TYNE,NE16 4JG,0191 488 9292
8906,387,OLD WATER VIEW,PATTERDALE,,,CA11 0NW,017684 82175
8909,423,COCKHAVEN MANOR,COCKHAVEN ROAD,BISHOPSTEIGNTON,,TQ14 9RF,01626 775252
8912,423,PIER HOUSE,MERLEY ROAD,WESTWARD HO!,,EX39 1JU,01237 473263
8915,343,NORTON PRIORY MUSEUM & GARDENS,TUDOR ROAD,MANOR PARK,RUNCORN,WA7 1SX,01928 569895
8918,722,GEORGE AND PILGRIMS HOTEL,1 HIGH STREET,GLASTONBURY,SOMERSET,BA6 9DP,01458  831146
8921,759,REIGATE HILL GOLF CLUB,GATTON BOTTOM,REIGATE,SURREY,RH2 QTU,10737 645577
8924,609,THE GRANARY,THE ELMS,HUBBERTS BRIDGE,BOSTON,PE20 3QP,01205 290840
8927,605,REGISTRATION SERVICE - MELTON MOWBRAY,PARKSIDE,BURTON STREET,MELTON MOWBRAY,LE13 1GH,0116 305 6509
8930,301,NO. 4 CLIFTON VILLAGE,THE RODNEY HOTEL,"RODNEY PLACE, CLIFTON",BRISTOL,BS8 1HY,0117 973 5422
8934,564,HEVER HOTEL AND COUNTRY CLUB,HEVER ROAD,HEVER,KENT,TN8 7NP,01732 700700
8937,6,RAIN BAR,80 GREAT BRIDGEWATER STREET,MANCHESTER,,M1 5JG,0161 235 6500
8940,25,JURYS INN LIVERPOOL,31 KEEL WHARF,LIVERPOOL,,L3 4FN,0151 244 3833
8943,605,MYTHE FARM,PINWALL LANE,"SHEEPY MAGNA, ATHERSTONE",WARWICKSHIRE,CV9 3PF,07931 964258
8946,255,CHINGFORD MASONIC HALL COMPANY LTD,FOREST APPROACH,CHINGFORD,,E4 9AZ,020 8524 5142
8949,564,SCOTNEY CASTLE,LAMBERHURST,KENT,,TN3 8JD,01892 893860
8952,422,PAIGNTON ZOO ENVIRONMENTAL PARK,TOTNES ROAD,PAIGNTON,,TQ4 7EU,0844 474 2227
8955,423,WEBBERY BARTON BARN,WEBBERY,BIDEFORD,,EX39 4PU,07971 293997
8958,258,CHARLOTTE STREET HOTEL,15-17 CHARLOTTE STREET,LONDON,,W1T 1RJ,020 7806 2000
8961,431,BRANKSOME DENE COMMUNITY ROOMS,BRANKSOME DENE CHINE PROMENADE,PINEWOOD ROAD,POOLE,BH13 6FB,01202 708181
8964,759,THE DRIFT GOLF CLUB,THE DRIFT,EAST HORLSEY,SURREY,KT24 5HD,01483 284641
8967,748,LANWADES HALL,KENTFORD,NEWMARKET,SUFFOLK,CB8 7UU,01638 751000
8970,371,HOTEL BRISTOL,NARROWCLIFF,NEWQUAY,CORNWALL,TR7 2QP,01637 875181
8973,307,BROCKLEY COMBE MANOR,CHELVEY,NR BRISTOL,,BS48 3DA,0844 811 7520
8976,796,JURYS INN SWINDON,FLEMING WAY,SWINDON,WILTS,SN1 2NG,01793 445600
8979,248,KNELLER HALL,KNELLER ROAD,TWICKENHAM,,TW2 7DU,0208 8744 8605
8982,642,MUNDESLEY HOLIDAY VILLAGE,PASTON ROAD,MUNDESLEY,NORFOLK,NR11 9BT,0844 7702921
8985,717,OSWESTRY CRICKET CLUB,MORDA ROAD,OSWESTRY,SHROPSHIRE,SY11 2AY,01691 653006
8988,538,THE ORANGERY,31 HEMPSTEAD ROAD,WATFORD,,WD17 3EY,0300 123 4045
8991,650,THE OLD RECTORY,7 LEVENSIDE,STOKESLEY,NORTH YORKSHIRE,TS9 5AR,7740175234
8994,477,HIGH HOUSE PRODUCTION PARK,VELLACOTT CLOSE,"OFF LONDON ROAD, PURFLEET",ESSEX,RM19 1RJ,01375 362033
8997,564,SOUTHERN VALLEY GOLF CLUB,THONG LANE,GRAVESEND,KENT,DA12 4LT,01474 568568
9000,92,THORNFIELD HOUSE,BRUNTCLIFFE ROAD,MORLEY,LEEDS,LS27 0QG,0113 2532023
9003,605,RADISSON BLU HOTEL EAST MIDLANDS AIRPORT,HERALD WAY,PEGASUS BUSINESS PARK,"CASTLE DONNINGTON, DERBY",DE74 2TU,01332 811097
9006,342,ALSAGER GOLF AND COUNTRY CLUB,AUDLEY ROAD,ALSAGER,,ST7 2UR,01270 875700
9009,429,GILLINGHAM TOWN HALL,SCHOOL ROAD,GILLINGHAM,DORSET,SP8 4QR,01305 225153
9013,681,CHIPCHASE CASTLE,WARK,HEXHAM,NORTHUMBERLAND,NE48 3NT,01434 230203
9016,423,DARTMOOR ZOOLOGICAL PARK,SPARKWELL,,,PL7 5DG,01752 837645
9019,681,NEWTON HALL,NEWTON- BY- THE- SEA,ALNWICK,NORTHUMBERLAND,NE66 3DZ,01655 576239
9022,785,CRAWLEY TOWN FOOTBALL CLUB,BROADFIELD STADIUM,"BRIGHTON ROAD, CRAWLEY",WEST SUSSEX,RH11 9RX,01293 410000
9025,497,SOUTHSEA LEISURE PARK,MELVILLE ROAD,SOUTHSEA,,PO4 9TB,023 9273 5070
9028,73,CASTLE BROMWICH HALL HOTEL,CHESTER ROAD,BIRMINGHAM,,B36 9DE,0121 748 0030
9031,442,AYKLEY HEADS HOUSE,AYKLEY HEADS,,DURHAM CITY,DH1 5TS,0191 3864077
9034,609,BISHOP GROSSETESTE UNIVERSITY COLLEGE,LINCOLN,,,LN1 3DY,01522 583703
9037,822,JABAJAK VINEYARD RESTAURANT WITH ROOMS,BANC-Y-LLAIN,"LLANBOIDY ROAD, WHITLAND",CARMARTHENSHIRE,SA34 0ED,01994 448786
9040,371,TREVOOLE FARM,TREVOOLE,PRAZE- AN- BEEBLE,CORNWALL,TR14 0RN,01209 831243
9043,681,THE STABLES,BRINKBURN PRIORY,"LONGFRAMLINGTON, MORPETH",NORTHUMBERLAND,NE65 8AR,01665 570870
9046,564,SMALLHYTHE PLACE,SMALLHYTHE ROAD,TENTERDEN,KENT,TN30 7NG,01580 762334
9049,716,THE WREKIN SUITE,WELLINGTON CIVIC & LEISURE CENTRE,WELLINGTON,,TF1 1LX,01952 382444
9052,226,THE DRAYTON COURT,2 THE AVENUE,WEST EALING,LONDON,W13 8PH,0208 997  1019
9055,77,MAYOR'S PARLOUR,ST. PETER'S SQUARE,CIVIC CENTRE,WOLVERHAMPTON,WV1 1SH,01895 250418/250761
9058,339,CAMBRIDGE GOLF AND CONFERENCE CENTRE,HEMINGFORD ABBOTS GOLF COMPLEX,"CAMBRIDGE ROAD, HUNTINGDON",CAMBS,PE28 9HQ,01480 499681
9061,591,WOLFEN MILL,CHIPPING,FOREST OF BOWLAND,,PR3 2GR,01995 61574
9064,650,RAITHWAITE HALL,SANDSEND ROAD,WHITBY,NORTH YORKSHIRE,YO21 3ST,01947 661661
9067,371,LANYON,GWINEAR LANE,GWINEAR,HAYLE,TR27 5LA,01736 850759
9070,695,DENMAN COLLEGE,NEW ROAD,"MARCHAM, ABINGDON",OXFORDSHIRE,OX13 0NW,01865 391991
9073,371,JAYNE HOOPER HOUSE,6-7 ARTIST'S TERRACE,"HEARTLANDS, POOL",CORNWALL,TR15 3FE,01872 322645
9076,564,HONNINGTON FARM,VAUXHALL LANE,"SOUTHBOROUGH, TUNBRIDGE WELLS",KENT,TN4 0XD,07767 374701
9079,371,MARVER HOUSE,MAWGAN PORTH,NEWQUAY,CORNWALL,TR8 4BL,01637 860322
9082,222,SHAMPAN AT THE SPINNING WHEEL,GRAYS ROAD,WESTERHAM,KENT,TN16 2HX,01959 572622
9085,564,HYTHE TOWN HALL,HYTHE HIGH STREET,HYTHE,KENT,CT21 5JA,01303 266152
9088,6,BRITANNIA AIRPORT HOTEL,PALATINE ROAD,NORTHENDEN,MANCHESTER,M22 4FH,0161 455 0166
9091,371,HEARTLANDS,ROBINSON'S SHAFT,"DUDNANCE LANE, POOL",CORNWALL,TR15 3QY,01209 722321
9094,748,WOOD FARM BARN,BENACRE,BECCLES,SUFFOLK,NR34 7BL,01502 675029
9097,398,TOWN HALL,THE DELPH,SWADLINCOTE,DERBYSHIRE,DE11 0AH,01629 533985
9100,238,ST. JOHNS GATE WHICH HOUSES THE MUSEUM OF THE ORDER OF ST. N,26 ST. JOHNS LANE,LONDON,,EC1M 4DA,020 7324 4070
9103,342,THE MUSIC ROOM AT CLONTERBROOK FARM,"SWETTENHAM HEATH, CONGLETON, BROOMFIELD HOUSE",SOMERFORD BOOTHS,CONGLETON,CW12 2LT,01260 224266/581
9106,564,LITTLE CHEVENEY FARMHOUSE,SHEEPHURST LANE,MARDEN,KENT,TN12 9NX,01892 730908
9109,25,THE BLUECOAT,SCHOOL LANE,LIVERPOOL,,L1 3BX,0151 702 5324
9113,759,CLOCK BARN HALL,CLOCK BARN FARM,"HAMBLEDON ROAD, GODALMING",SURREY,GU8 4AU,01483 414147
9116,822,SCARLETS REGIONAL LTD,PARC Y SCARLETS,PARC PEMBERTON,LLANELLI,SA14 9UZ,01554 783900
9119,650,REGEN CENTRE,LANDING LANE,RICCALL,YORK,YO19 6PW,01757 248849
9122,342,FESTIVAL HALL,TALBOT ROAD,ALDERLEY EDGE,,SK9 7HR,01625 582150
9125,371,OLD VICARAGE HOTEL,TRELEIGH,REDRUTH,CORNWALL,TR16 4AY,01209 891615
9128,342,THE MACCLESFIELD ROOM,MACCLESFIELD REGISTRATION OFFICE,TOWN HALL,MACCLESFIELD,,01625 374050,,,,,
9131,846,ASSEMBLY HALL,TOWN HALL,LLOYD STREET,,LL30 2UP,01492 576528,,,,,
9134,813,THE BOAT,ERBISTOCK,,,,01978 78066,,,,,
9137,564,CROFTON,LONDON ROAD,"HILDENBOROUGH, TONBRIDGE",KENT,TN11 8NG,01892 838991,,,,,
9140,799,HARTHAM PARK,CORSHAM,WILTSHIRE,,SN13 0RP,01249 700000,,,,,
9143,222,"CLUB LANGLEY,  LANGLEY PARK SPORTS AND SOCIAL CLUB",2 HAWKSBROOK LANE,BECKENHAM,KENT,BR3 3SR,020 8650 2406
9146,328,NEWLAND PARK MANOR,GORELANDS LANE,CHALFONT ST GILES,,HP8 4AD,07834 584490
9149,462,DARLEY HALL,DARLEY ROAD,EASTBOURNE,EAST SUSSEX,BN20 7PE,01323 728889
9152,556,THE REGENCY SUITE,6 PALMERSTON ROAD,SHANKLIN,ISLE OF WIGHT,PO37 6AU,01983 865909
9155,75,ROYAL HOTEL,ABLEWELL STREET,WALSALL,WEST MIDLANDS,WS1 2EL,01922 624555
9158,564,STABLE HOUSE,OFF STREET END,"LOWER HARDRES, CANTERBURY",KENT,CT4 7AN,01227 470530,,,,,
9161,398,CHARLES COTTON HOTEL,MARKET PLACE,HARTINGTON,DERBYSHIRE,SK17 0AL,01298 84229,,,,,
9164,857,TY DDERW COUNTRY INN,MOELFRE,YNYS MON/ ISLE OF ANGLESEY,,LL72 8HB,01248 710444,,,,,
9167,322,THE GREAT HALL,MONKS BARN,HURLEY,,SL6 5NB,01628 823501,,,,,
9170,604,CATMOSE COTTAGE,SOUTH STREET,OAKHAM,RUTLAND,LE15 6HY,01572 758370,,,,,
9173,564,BROGUES GATE,CRANBROOK ROAD,BIDDENDEN,KENT,TN27 8DY,01580 291474,,,,,
9176,315,LUTON TOWN FOOTBALL CLUB,1 MAPLE ROAD,LUTON,,LU4 8AW,01582 411622
9179,260,HAMMERSMITH TOWN HALL,KING STREET,HAMMERSMITH,,W6 9JU,020 8753 2140
9182,527,SANKEY MARINE,THE COTTAGE,WORCESTER ROAD,EVESHAM,WR11 4TA,01386 442338
9185,258,10-11 CARLTON HOUSE TERRACE,10 CARLTON HOUSE TERRACE,LONDON,,SW1Y 5AH,020 7969 5224
9188,650,CHARLES BATHURST INN,ARKENGARTHDALE,RICHMOND,NORTH YORKSHIRE,DL11 6EN,01748 884567
9192,371,THE WYLDES,LOWER EXE FARM,"WEEK ST MARY, BUDE",CORNWALL,EX22 6UX,07813 400481
9196,822,HALFWAY INN LTD,NANTGAREDIG,CARMARTHENSHIRE,,SA32 7NL, 01558 668337
9199,564,WEST FAVERSHAM COMMUNITY CENTRE,BYSING WOOD ROAD,FAVERSHAM,KENT,ME13 7RH,01795 537321
9202,891,COTTRELL PARK GOLF RESORT,COTTRELL PARK,"ST NICHOLAS, BARRY",VALE OF GLAMORGAN,CF5 6JY,01446 781781
9205,738,THE RADDLE INN,QUARRY BANK,"HOLLINGTON, NR TEAN",STOKE ON TRENT,ST10 4HQ,01889 507278
9208,339,THE OLD HALL,THE OLD HALL,STUNTNEY,ELY,CB7 5TR,01353 663275
9211,251,IPC MEDIA LTD,THE BLUE FIN BUILDING,110 SOUTHWARK STREET,LONDON,SE1 0SU,0203 145000
9214,722,PENNARD HOUSE,EAST PENNARD,SOMERSET,,BA4 6TP, 01749 860266
9217,398,BUTTERLEY GRANGE MANSION,DERBY ROAD,"BUTTERLEY, NR RIPLEY",DERBYSHIRE,DE5 3QY,01773 512512
9220,41,BOCCELLI'S,81 GRANGE LANE,BARNSLEY,,S71 5QF,01226 891297
9224,822,HURST HOUSE HOTEL,EAST MARSH,LAUGHARNE,CARMARTHENSHIRE,SA33 4RS,01994 427417
9228,511,PENYARD HOUSE,THE LEADERSHIP TRUST,WESTON UNDER PENYARD,ROSS- ON- WYE,HR9 7HY,01989 760716,,,,,
9231,25,ULLETT ROAD UNITARIAN CHURCH,57 ULLET ROAD,SEFTON PARK,LIVERPOOL,L17 2AA,0151 733  1927,,,,,Y
9234,785,SLINDON COLLEGE,"TOP ROAD, SLINDON",ARUNDEL,WEST SUSSEX,BN18 0RH,01243 814647,,,,,
9237,564,HAZLITT ARTS CENTRE,EARL STREET,MAIDSTONE,KENT,ME14 1PL,01622 602178,,,,,
9240,882,NYTHFA HOUSE,BRECON,POWYS,,LD3 7NN,01874 624287,,,,,
9243,609,THE SCARBROUGH ROOM,30 ROMAN BANK,SKEGNESS,,PE25 2SG,01522 782244
9246,51,THE ANGEL VIEW INN,LOW EIGHTON,GATESHEAD,TYNE AND WEAR,NE9 7UB,0191 4103219
9249,246,THE CHAINSTORE,TRINITY BUOY WHARF,64 ORCHARD PLACE,LONDON,E14 0JW,0207 515 7153
9252,846,EIRIAS EVENTS CENTRE,PARC EIRIAS,COLWYN BAY,,LL29 7SP,01492 577920
9255,73,THE FENTHAM HALL,MARSH LANE,HAMPTON- IN- ARDEN,SOLIHULL,B92 0AH,01675 443710
9258,346,RAMADA ENCORE,ASTON AVENUE,BIRCHWOOD,WARRINGTON,WA3 6ZN,01925 847060
9261,387,NEW DUNGEON GHYLL HOTEL,GREAT LANGDALE,NR AMBLESIDE,,LA22 9JY,01539 437213
9264,86,RASTRICK BOWLING & SOCIAL CLUB,THE PAVILION,TOOTHILL BANK,RASTRICK BRIGHOUSE,HD6 3EZ,01484 712048
9267,429,THE RIVIERA HOTEL,BOWLEAZE COVE,WEYMOUTH,DORSET,DT3 6PR,01305 83660
9270,42,THE MANSION HOUSE,HIGH STREET,,DONCASTER,DN1 1DG,01302 734032
9273,541,THE TOWN HALL,75A NEWBEGIN,HORNSEA,,HU18 1PA,01964 537060
9276,591,BROCKHOLES NATURE RESERVE,PRESTON NEW ROAD,BROCKHOLES,PRESTON,PR5 0QG,01772 872000
9279,429,FERNHILL HOTEL,CHARMOUTH,"NR LIME REGIS, BRIDPORT",DORSET,DT6 6BX,01297 560492
9282,642,LANGLEY ABBEY,LANGLEY,NORWICH,NORFOLK,NR14 6DG, 01508 480256
9285,717,NETLEY HALL,DORRINGTON,SHROPSHIRE,,SY5 7JZ,01743 718339
9288,423,FROGINWELL VINEYARD,WOODBURY SALTERTON,EXETER,,EX6 7PS,01647 252662
9291,538,BOXMOOR HALL,ST JOHNS ROAD,HEMEL HEMPSTEAD,,HP1 1JR,01442 233050
9294,63,THE MANOR ROOM,CHEYLESMORE MANOR HOUSE,MANOR HOUSE DRIVE,COVENTRY,CV1 2ND,02476 833141
9297,556,THE LODGE,BOWCOMBE LANE,SHORWELL,ISLE OF WIGHT,PO30 3JJ,01983 741415
9300,674,THE BANQUETING AND CONFERENCE SUITES AT THE KETTERING RITZ,7-9 STATION ROAD,DESBOROUGH,,NN14 2RL,07770 415060
9303,488,BITTENHAM SPRINGS,EWEN,CIRENCESTER,GLOUCESTERSHIRE,GL7 6BY,01453 810303
9306,462,THE LODGE AT WINCHELSEA,HASTINGS ROAD,WINCHELSEA,EAST SUSSEX,TN36 4AD,01797 226211
9309,759,PAINSHILL PARK,PORTSMOUTH ROAD,COBHAM,SURREY,KT11 1JE,01932 584283
9312,695,THE TROUT INN AT TADPOLE BRIDGE,BUCKLAND MARSH,,OXFORDSHIRE, SN7 8RF,01367 870382
9315,387,BEECH HILL HOTEL,NEWBY BRIDGE ROAD,WINDERMERE,,LA23 3LR,015474 68357
9318,6,STOCK RESTAURANT,THE OLD STOCK EXCHANGE,4 NORFOLK STREET,MANCHESTER,M2 1DW,0161 839 6644
9321,504,RINGWOOD GATEWAY,THE FURLONG,RINGWOOD,HAMPSHIRE,BH24 1AT,01329 289195
9324,891,ROSEDEW FARM,BEACH ROAD,LLANTWIT MAJOR,VALE OF GLAMORGAN,CF61 1PZ,01446 793002
9327,527,STANBROOK ABBEY,CALLOW END,WORCESTER,,WR2 4TD,01905 830195
9330,387,IRTON HALL,HOLMROOK,ESKDALE,,CA19 1TA,01946 726025
9334,538,ESSENDON COUNTRY CLUB,BEDWELL PARK,ESSENDON,,AL9 6HN,01707 260360
9337,339,THE VARSITY HOTEL,THOMPSONS LANE,CAMBRIDGE,,CB5 8AQ,01223 306030
9340,90,FIXBY HALL,LIGHTBRIDGE ROAD,HUDDERSFIELD,,HD2 2EP,01484 426203,,,,,
9343,387,THE STONEYBECK INN,BOWSCAR,PENRITH,,CA11 8RP,01768 862369,,,,,
9346,227,KERVAN BANQUETING SUITE,293-303 FORE STREET,EDMONTON,LONDON,N9 0PD,020 8360 7779,,,,,
